order_id,customer_id,stock_id,order_date,order_time,order_type,order_mode,exchange,quantity,price_per_unit,gross_amount,brokerage_fee,tax_amount,net_amount,order_status,payment_id
65842,2669,170,2024-11-15,12:43:29,SELL,Market,NSE,222,1989.56,441682.32,20.0,441.68,442144.0,COMPLETED,565842
40570,3550,154,2024-11-15,12:44:07,BUY,Limit,BSE,434,986.34,428071.56,20.0,428.07,428519.63,COMPLETED,540570
73861,4828,140,2024-11-15,12:54:14,SELL,Market,BSE,394,1081.62,426158.28,20.0,426.16,426604.44,CANCELLED,
66255,87,9,2024-11-15,12:55:07,SELL,Market,NSE,461,3790.41,1747379.01,20.0,1747.38,1749146.39,COMPLETED,566255
38297,3549,266,2024-11-15,12:56:59,SELL,Limit,BSE,378,3171.34,1198766.52,20.0,1198.77,1199985.29,PENDING,
87221,2077,59,2024-11-15,12:58:04,BUY,Market,BSE,235,3191.03,749892.05,20.0,749.89,750661.94,COMPLETED,587221
1459,4901,238,2024-11-15,12:58:54,BUY,Market,NSE,269,3888.04,1045882.76,20.0,1045.88,1046948.64,COMPLETED,501459
72106,2745,284,2024-11-15,13:00:00,BUY,Market,NSE,43,3239.99,139319.57,20.0,139.32,139478.89,COMPLETED,572106
39370,2177,189,2024-11-15,13:02:38,SELL,Limit,BSE,482,1500.6,723289.2,20.0,723.29,724032.49,COMPLETED,539370
60937,549,214,2024-11-15,13:04:58,SELL,Limit,BSE,7,3774.75,26423.25,7.93,26.42,26457.6,COMPLETED,560937
18443,3668,66,2024-11-15,13:06:50,SELL,Limit,BSE,54,3680.71,198758.34,20.0,198.76,198977.1,PENDING,
75738,3521,111,2024-11-15,13:09:07,BUY,Market,BSE,381,1035.02,394342.62,20.0,394.34,394756.96,COMPLETED,575738
35176,3540,152,2024-11-15,13:09:09,SELL,Market,BSE,118,2013.83,237631.94,20.0,237.63,237889.57,COMPLETED,535176
48651,4558,94,2024-11-15,13:15:49,BUY,Market,NSE,379,2336.64,885586.56,20.0,885.59,886492.15,COMPLETED,548651
6183,1807,59,2024-11-15,13:16:11,BUY,Limit,BSE,51,3069.46,156542.46,20.0,156.54,156719.0,COMPLETED,506183
82901,2294,145,2024-11-15,13:16:35,SELL,Limit,NSE,345,2384.99,822821.55,20.0,822.82,823664.37,COMPLETED,582901
55410,4785,262,2024-11-15,13:19:58,BUY,Market,BSE,265,3114.37,825308.05,20.0,825.31,826153.36,COMPLETED,555410
64157,3550,61,2024-11-15,13:20:26,SELL,Market,BSE,425,3538.68,1503939.0,20.0,1503.94,1505462.94,COMPLETED,564157
26477,3528,9,2024-11-15,13:25:40,SELL,Market,NSE,460,3522.65,1620419.0,20.0,1620.42,1622059.42,FAILED,
10930,1217,205,2024-11-15,13:27:22,SELL,Market,BSE,52,3538.66,184010.32,20.0,184.01,184214.33,COMPLETED,510930
5448,2609,114,2024-11-15,13:28:46,SELL,Limit,NSE,318,3254.98,1035083.64,20.0,1035.08,1036138.72,COMPLETED,505448
18137,703,133,2024-11-15,13:29:37,SELL,Market,NSE,95,1268.08,120467.6,20.0,120.47,120608.07,COMPLETED,518137
78480,3782,285,2024-11-15,13:35:35,SELL,Market,NSE,79,1223.91,96688.89,20.0,96.69,96805.58,COMPLETED,578480
48938,3550,165,2024-11-15,13:36:52,BUY,Market,NSE,412,2782.65,1146451.8,20.0,1146.45,1147618.25,COMPLETED,548938
2619,2580,8,2024-11-15,13:37:52,BUY,Market,BSE,151,938.96,141782.96,20.0,141.78,141944.74,COMPLETED,502619
11739,3153,90,2024-11-15,13:38:31,SELL,Limit,NSE,128,2121.39,271537.92,20.0,271.54,271829.46,COMPLETED,511739
59882,871,55,2024-11-15,13:39:06,SELL,Market,BSE,182,3963.86,721422.52,20.0,721.42,722163.94,COMPLETED,559882
25695,3768,35,2024-11-15,13:40:43,BUY,Limit,NSE,264,1185.39,312942.96,20.0,312.94,313275.9,COMPLETED,525695
68088,2909,159,2024-11-15,13:46:43,SELL,Limit,NSE,446,619.35,276230.1,20.0,276.23,276526.33,COMPLETED,568088
18391,4582,223,2024-11-15,13:48:38,BUY,Limit,BSE,108,639.86,69104.88,20.0,69.1,69193.98,COMPLETED,518391
39569,860,42,2024-11-15,13:51:15,BUY,Market,BSE,178,1504.89,267870.42,20.0,267.87,268158.29,COMPLETED,539569
15192,3668,215,2024-11-15,13:53:26,SELL,Limit,BSE,341,1413.17,481890.97,20.0,481.89,482392.86,CANCELLED,
4772,298,201,2024-11-15,14:04:27,BUY,Market,NSE,378,2707.89,1023582.42,20.0,1023.58,1024626.0,COMPLETED,504772
90152,1566,143,2024-11-15,14:06:23,SELL,Limit,BSE,169,586.94,99192.86,20.0,99.19,99312.05,COMPLETED,590152
15296,4670,282,2024-11-15,14:11:04,SELL,Market,NSE,101,3638.58,367496.58,20.0,367.5,367884.08,COMPLETED,515296
9166,2112,266,2024-11-15,14:11:24,SELL,Market,BSE,347,3231.8,1121434.6,20.0,1121.43,1122576.03,COMPLETED,509166
39236,298,164,2024-11-15,14:14:06,BUY,Limit,NSE,197,3397.64,669335.08,20.0,669.34,670024.42,CANCELLED,
11838,3550,36,2024-11-15,14:15:28,SELL,Stop-Loss,NSE,418,3369.26,1408350.68,20.0,1408.35,1409779.03,COMPLETED,511838
84959,1381,45,2024-11-15,14:17:50,SELL,Stop-Loss,NSE,355,339.41,120490.55,20.0,120.49,120631.04,PENDING,
64188,3800,117,2024-11-15,14:18:15,BUY,Market,NSE,58,933.94,54168.52,16.25,54.17,54238.94,COMPLETED,564188
64335,1636,76,2024-11-15,14:18:27,BUY,Market,NSE,164,2048.25,335913.0,20.0,335.91,336268.91,COMPLETED,564335
33362,1226,151,2024-11-15,14:33:32,SELL,Market,BSE,336,1203.41,404345.76,20.0,404.35,404770.11,COMPLETED,533362
81219,932,22,2024-11-15,14:39:38,BUY,Market,BSE,208,3097.69,644319.52,20.0,644.32,644983.84,COMPLETED,581219
87821,346,177,2024-11-15,14:40:27,BUY,Limit,BSE,396,3158.1,1250607.6,20.0,1250.61,1251878.21,COMPLETED,587821
8243,1574,202,2024-11-15,14:42:18,SELL,Limit,NSE,201,3755.73,754901.73,20.0,754.9,755676.63,COMPLETED,508243
40652,2530,157,2024-11-15,14:43:07,SELL,Limit,NSE,297,1513.97,449649.09,20.0,449.65,450118.74,CANCELLED,
79815,1821,266,2024-11-15,14:44:23,SELL,Limit,BSE,27,3217.72,86878.44,20.0,86.88,86985.32,COMPLETED,579815
11869,4104,90,2024-11-15,14:46:13,SELL,Stop-Loss,NSE,179,2076.0,371604.0,20.0,371.6,371995.6,CANCELLED,
34588,1013,182,2024-11-15,14:48:14,SELL,Stop-Loss,BSE,255,2537.63,647095.65,20.0,647.1,647762.75,COMPLETED,534588
49777,4332,183,2024-11-18,09:01:39,SELL,Limit,NSE,40,2312.77,92510.8,20.0,92.51,92623.31,COMPLETED,549777
54828,4616,28,2024-11-18,09:02:14,BUY,Stop-Loss,NSE,423,864.83,365823.09,20.0,365.82,366208.91,COMPLETED,554828
23984,1444,204,2024-11-18,09:03:22,BUY,Market,BSE,201,1140.21,229182.21,20.0,229.18,229431.39,COMPLETED,523984
12459,4204,66,2024-11-18,09:05:50,BUY,Market,BSE,312,3661.49,1142384.88,20.0,1142.38,1143547.26,COMPLETED,512459
51072,1424,217,2024-11-18,09:05:55,BUY,Market,NSE,372,3809.28,1417052.16,20.0,1417.05,1418489.21,COMPLETED,551072
22924,4307,49,2024-11-18,09:08:14,BUY,Market,BSE,251,400.98,100645.98,20.0,100.65,100766.63,CANCELLED,
2713,1091,2,2024-11-18,09:08:40,SELL,Limit,NSE,125,3882.56,485320.0,20.0,485.32,485825.32,COMPLETED,502713
96003,3559,44,2024-11-18,09:10:09,BUY,Market,NSE,66,2861.29,188845.14,20.0,188.85,189053.99,COMPLETED,596003
33965,3247,197,2024-11-18,09:11:33,BUY,Market,BSE,337,468.43,157860.91,20.0,157.86,158038.77,CANCELLED,
8384,4122,158,2024-11-18,09:16:27,SELL,Limit,NSE,52,442.52,23011.04,6.9,23.01,23040.95,PENDING,
75349,2452,171,2024-11-18,09:17:29,SELL,Limit,NSE,433,2265.33,980887.89,20.0,980.89,981888.78,COMPLETED,575349
81731,318,72,2024-11-18,09:18:57,SELL,Limit,BSE,280,1139.63,319096.4,20.0,319.1,319435.5,COMPLETED,581731
86821,3550,268,2024-11-18,09:19:22,BUY,Limit,NSE,369,1488.16,549131.04,20.0,549.13,549700.17,COMPLETED,586821
23012,2954,41,2024-11-18,09:36:08,SELL,Limit,NSE,291,1057.01,307589.91,20.0,307.59,307917.5,CANCELLED,
42756,1953,163,2024-11-18,09:38:45,BUY,Market,NSE,435,3798.86,1652504.1,20.0,1652.5,1654176.6,COMPLETED,542756
61486,4735,138,2024-11-18,09:41:00,SELL,Stop-Loss,BSE,404,1872.29,756405.16,20.0,756.41,757181.57,COMPLETED,561486
86993,4185,11,2024-11-18,09:42:10,BUY,Market,BSE,211,2104.43,444034.73,20.0,444.03,444498.76,COMPLETED,586993
86037,4806,159,2024-11-18,09:46:33,BUY,Stop-Loss,NSE,274,592.43,162325.82,20.0,162.33,162508.15,COMPLETED,586037
45214,31,293,2024-11-18,09:46:48,SELL,Stop-Loss,NSE,397,2458.66,976088.02,20.0,976.09,977084.11,COMPLETED,545214
12918,4360,63,2024-11-18,09:48:52,BUY,Market,BSE,366,3305.44,1209791.04,20.0,1209.79,1211020.83,COMPLETED,512918
48000,4874,124,2024-11-18,09:52:03,BUY,Market,BSE,350,3397.91,1189268.5,20.0,1189.27,1190477.77,COMPLETED,548000
18692,2223,7,2024-11-18,09:56:40,SELL,Market,BSE,358,418.81,149933.98,20.0,149.93,150103.91,COMPLETED,518692
53260,287,272,2024-11-18,09:57:18,BUY,Limit,BSE,451,1184.99,534430.49,20.0,534.43,534984.92,CANCELLED,
38088,313,281,2024-11-18,09:58:11,BUY,Market,BSE,83,1130.33,93817.39,20.0,93.82,93931.21,COMPLETED,538088
86078,4616,150,2024-11-18,10:01:57,SELL,Limit,NSE,240,1111.69,266805.6,20.0,266.81,267092.41,COMPLETED,586078
25133,4041,253,2024-11-18,10:08:46,SELL,Market,NSE,401,2337.94,937513.94,20.0,937.51,938471.45,COMPLETED,525133
3687,1078,259,2024-11-18,10:12:05,BUY,Limit,NSE,226,1189.11,268738.86,20.0,268.74,269027.6,COMPLETED,503687
11165,1756,222,2024-11-18,10:20:18,BUY,Market,BSE,273,3960.64,1081254.72,20.0,1081.25,1082355.97,CANCELLED,
41587,4873,20,2024-11-18,10:22:11,BUY,Market,BSE,22,1721.14,37865.08,11.36,37.87,37914.31,COMPLETED,541587
22436,4464,289,2024-11-18,10:24:58,SELL,Limit,NSE,244,1582.15,386044.6,20.0,386.04,386450.64,COMPLETED,522436
61929,4914,156,2024-11-18,10:28:35,BUY,Market,NSE,223,487.19,108643.37,20.0,108.64,108772.01,COMPLETED,561929
18309,4382,85,2024-11-18,10:30:09,BUY,Stop-Loss,BSE,191,2158.5,412273.5,20.0,412.27,412705.77,COMPLETED,518309
13414,1328,292,2024-11-18,10:34:33,SELL,Market,NSE,330,3536.78,1167137.4,20.0,1167.14,1168324.54,PENDING,
74811,3800,12,2024-11-18,10:35:21,BUY,Limit,NSE,349,978.45,341479.05,20.0,341.48,341840.53,CANCELLED,
147,533,129,2024-11-18,10:36:40,BUY,Market,BSE,417,2805.5,1169893.5,20.0,1169.89,1171083.39,COMPLETED,500147
38440,200,250,2024-11-18,10:37:30,BUY,Limit,BSE,359,2217.04,795917.36,20.0,795.92,796733.28,COMPLETED,538440
7041,3225,155,2024-11-18,10:37:42,BUY,Limit,BSE,259,610.5,158119.5,20.0,158.12,158297.62,COMPLETED,507041
69533,2530,152,2024-11-18,10:44:55,BUY,Market,BSE,310,2104.22,652308.2,20.0,652.31,652980.51,COMPLETED,569533
61533,3857,149,2024-11-18,10:51:11,SELL,Stop-Loss,NSE,395,2121.95,838170.25,20.0,838.17,839028.42,COMPLETED,561533
70233,1413,49,2024-11-18,10:51:39,BUY,Limit,BSE,424,407.3,172695.2,20.0,172.7,172887.9,COMPLETED,570233
56702,3778,160,2024-11-18,10:54:57,SELL,Market,NSE,316,2649.78,837330.48,20.0,837.33,838187.81,COMPLETED,556702
10201,31,286,2024-11-18,10:55:41,BUY,Stop-Loss,NSE,156,2616.92,408239.52,20.0,408.24,408667.76,COMPLETED,510201
88023,1328,244,2024-11-18,11:04:16,SELL,Limit,NSE,240,1098.55,263652.0,20.0,263.65,263935.65,COMPLETED,588023
67420,1211,233,2024-11-18,11:06:12,BUY,Limit,NSE,292,560.28,163601.76,20.0,163.6,163785.36,COMPLETED,567420
62184,4770,17,2024-11-18,11:07:00,BUY,Stop-Loss,NSE,338,4061.26,1372705.88,20.0,1372.71,1374098.59,COMPLETED,562184
32994,292,55,2024-11-18,11:07:17,SELL,Market,BSE,341,3840.37,1309566.17,20.0,1309.57,1310895.74,COMPLETED,532994
65281,1827,72,2024-11-18,11:07:59,SELL,Limit,BSE,105,1073.37,112703.85,20.0,112.7,112836.55,COMPLETED,565281
89003,1532,229,2024-11-18,11:09:16,BUY,Limit,BSE,323,3563.13,1150890.99,20.0,1150.89,1152061.88,COMPLETED,589003
87283,2867,257,2024-11-18,11:11:33,SELL,Stop-Loss,NSE,468,3552.74,1662682.32,20.0,1662.68,1664365.0,COMPLETED,587283
42776,3957,240,2024-11-18,11:17:57,BUY,Limit,BSE,463,211.02,97702.26,20.0,97.7,97819.96,COMPLETED,542776
90468,129,122,2024-11-18,11:18:02,BUY,Market,BSE,190,301.56,57296.4,17.19,57.3,57370.89,COMPLETED,590468
91547,3795,29,2024-11-18,11:22:03,BUY,Market,NSE,481,2989.74,1438064.94,20.0,1438.06,1439523.0,COMPLETED,591547
32354,3055,108,2024-11-18,11:25:07,BUY,Limit,NSE,362,2505.18,906875.16,20.0,906.88,907802.04,COMPLETED,532354
4010,1039,103,2024-11-18,11:29:26,SELL,Market,NSE,317,701.66,222426.22,20.0,222.43,222668.65,COMPLETED,504010
38599,3550,115,2024-11-18,11:30:09,SELL,Market,NSE,130,3961.2,514956.0,20.0,514.96,515490.96,COMPLETED,538599
47777,4307,113,2024-11-18,11:32:29,SELL,Market,NSE,118,3296.08,388937.44,20.0,388.94,389346.38,COMPLETED,547777
85759,3645,261,2024-11-18,11:33:34,BUY,Market,NSE,84,3303.46,277490.64,20.0,277.49,277788.13,COMPLETED,585759
91313,823,183,2024-11-18,11:46:16,BUY,Market,NSE,145,2298.84,333331.8,20.0,333.33,333685.13,COMPLETED,591313
29215,4022,103,2024-11-18,11:49:28,SELL,Market,NSE,180,669.8,120564.0,20.0,120.56,120704.56,CANCELLED,
94147,292,216,2024-11-18,11:52:08,SELL,Market,BSE,158,563.6,89048.8,20.0,89.05,89157.85,COMPLETED,594147
90175,3957,120,2024-11-18,11:54:48,SELL,Limit,BSE,286,2687.19,768536.34,20.0,768.54,769324.88,COMPLETED,590175
81049,3595,85,2024-11-18,11:56:44,BUY,Limit,BSE,316,2129.44,672903.04,20.0,672.9,673595.94,COMPLETED,581049
39295,227,82,2024-11-18,11:59:50,BUY,Market,NSE,245,3557.28,871533.6,20.0,871.53,872425.13,CANCELLED,
57310,227,132,2024-11-18,12:08:59,BUY,Limit,NSE,315,2588.06,815238.9,20.0,815.24,816074.14,COMPLETED,557310
75089,3187,171,2024-11-18,12:13:56,SELL,Market,NSE,147,2295.01,337366.47,20.0,337.37,337723.84,COMPLETED,575089
7551,200,233,2024-11-18,12:14:29,BUY,Limit,NSE,447,530.01,236914.47,20.0,236.91,237171.38,COMPLETED,507551
62937,4276,21,2024-11-18,12:15:40,BUY,Stop-Loss,BSE,307,1252.18,384419.26,20.0,384.42,384823.68,COMPLETED,562937
46834,39,29,2024-11-18,12:16:07,BUY,Market,NSE,34,3059.53,104024.02,20.0,104.02,104148.04,COMPLETED,546834
21128,3013,225,2024-11-18,12:22:46,SELL,Market,BSE,222,3162.46,702066.12,20.0,702.07,702788.19,COMPLETED,521128
40754,3417,204,2024-11-18,12:28:16,SELL,Market,BSE,379,1181.18,447667.22,20.0,447.67,448134.89,CANCELLED,
17413,2740,186,2024-11-18,12:31:28,BUY,Limit,NSE,304,296.5,90136.0,20.0,90.14,90246.14,PENDING,
72856,3104,209,2024-11-18,12:33:37,BUY,Market,NSE,286,417.77,119482.22,20.0,119.48,119621.7,COMPLETED,572856
61167,1777,228,2024-11-18,12:37:29,BUY,Market,BSE,251,3798.54,953433.54,20.0,953.43,954406.97,COMPLETED,561167
41605,4254,68,2024-11-18,12:38:33,BUY,Market,NSE,493,533.5,263015.5,20.0,263.02,263298.52,COMPLETED,541605
70450,2772,189,2024-11-18,12:39:56,SELL,Limit,BSE,475,1548.43,735504.25,20.0,735.5,736259.75,COMPLETED,570450
36163,1818,39,2024-11-18,12:40:16,BUY,Limit,BSE,294,2276.47,669282.18,20.0,669.28,669971.46,CANCELLED,
39522,3854,143,2024-11-18,12:41:06,SELL,Limit,BSE,448,559.55,250678.4,20.0,250.68,250949.08,COMPLETED,539522
23169,187,300,2024-11-18,12:44:49,SELL,Limit,NSE,329,935.68,307838.72,20.0,307.84,308166.56,COMPLETED,523169
28604,4901,146,2024-11-18,12:46:57,BUY,Limit,NSE,477,2645.62,1261960.74,20.0,1261.96,1263242.7,COMPLETED,528604
75510,1919,38,2024-11-18,12:48:34,SELL,Stop-Loss,NSE,170,402.17,68368.9,20.0,68.37,68457.27,COMPLETED,575510
20522,358,183,2024-11-18,12:50:12,BUY,Stop-Loss,NSE,334,2354.62,786443.08,20.0,786.44,787249.52,FAILED,
12464,2368,298,2024-11-18,12:53:42,BUY,Limit,BSE,487,539.86,262911.82,20.0,262.91,263194.73,COMPLETED,512464
24238,2496,13,2024-11-18,12:55:36,BUY,Stop-Loss,BSE,299,2184.07,653036.93,20.0,653.04,653709.97,COMPLETED,524238
88324,2884,288,2024-11-18,12:57:19,BUY,Limit,NSE,465,705.49,328052.85,20.0,328.05,328400.9,COMPLETED,588324
18775,1870,22,2024-11-18,13:01:10,BUY,Limit,BSE,155,3189.24,494332.2,20.0,494.33,494846.53,COMPLETED,518775
75413,3567,265,2024-11-18,13:03:15,SELL,Limit,BSE,31,1196.59,37094.29,11.13,37.09,37142.51,COMPLETED,575413
62514,2760,215,2024-11-18,13:06:36,BUY,Stop-Loss,BSE,296,1727.33,511289.68,20.0,511.29,511820.97,COMPLETED,562514
20703,206,165,2024-11-18,13:16:57,SELL,Market,NSE,489,2776.03,1357478.67,20.0,1357.48,1358856.15,COMPLETED,520703
71638,45,251,2024-11-18,13:19:59,BUY,Market,NSE,60,3882.48,232948.8,20.0,232.95,233201.75,COMPLETED,571638
46292,3226,217,2024-11-18,13:22:11,SELL,Market,NSE,254,3864.0,981456.0,20.0,981.46,982457.46,COMPLETED,546292
26275,344,65,2024-11-18,13:25:12,SELL,Limit,BSE,93,2004.72,186438.96,20.0,186.44,186645.4,COMPLETED,526275
65415,227,201,2024-11-18,13:27:04,BUY,Limit,NSE,59,2539.11,149807.49,20.0,149.81,149977.3,COMPLETED,565415
64762,3521,118,2024-11-18,13:27:59,BUY,Market,BSE,111,894.11,99246.21,20.0,99.25,99365.46,COMPLETED,564762
87906,1419,295,2024-11-18,13:33:03,BUY,Market,NSE,254,1061.96,269737.84,20.0,269.74,270027.58,COMPLETED,587906
19698,2417,216,2024-11-18,13:37:42,BUY,Market,BSE,160,598.29,95726.4,20.0,95.73,95842.13,COMPLETED,519698
43546,498,155,2024-11-18,13:39:33,BUY,Market,BSE,416,660.57,274797.12,20.0,274.8,275091.92,COMPLETED,543546
8505,126,171,2024-11-18,13:43:26,SELL,Stop-Loss,NSE,188,2220.7,417491.6,20.0,417.49,417929.09,COMPLETED,508505
50677,2609,2,2024-11-18,13:45:05,SELL,Limit,NSE,418,3880.61,1622094.98,20.0,1622.09,1623737.07,COMPLETED,550677
16981,318,135,2024-11-18,13:47:37,SELL,Market,NSE,88,3137.72,276119.36,20.0,276.12,276415.48,COMPLETED,516981
97716,4291,3,2024-11-18,13:47:47,BUY,Market,BSE,84,3820.96,320960.64,20.0,320.96,321301.6,COMPLETED,597716
88027,2364,1,2024-11-18,13:52:55,BUY,Market,BSE,276,429.2,118459.2,20.0,118.46,118597.66,COMPLETED,588027
70943,2537,178,2024-11-18,13:54:04,SELL,Limit,NSE,468,3189.2,1492545.6,20.0,1492.55,1494058.15,COMPLETED,570943
65784,3550,55,2024-11-18,13:55:33,BUY,Market,BSE,159,4073.41,647672.19,20.0,647.67,648339.86,COMPLETED,565784
1532,426,105,2024-11-18,13:56:01,BUY,Market,NSE,462,3126.14,1444276.68,20.0,1444.28,1445740.96,COMPLETED,501532
55886,4284,260,2024-11-18,13:57:17,SELL,Limit,NSE,214,3932.06,841460.84,20.0,841.46,842322.3,COMPLETED,555886
74453,2334,79,2024-11-18,13:57:22,SELL,Market,NSE,494,353.46,174609.24,20.0,174.61,174803.85,COMPLETED,574453
96820,3389,283,2024-11-18,14:02:51,SELL,Market,NSE,192,1176.64,225914.88,20.0,225.91,226160.79,CANCELLED,
78764,1331,151,2024-11-18,14:03:53,BUY,Stop-Loss,BSE,427,1084.1,462910.7,20.0,462.91,463393.61,CANCELLED,
72907,4302,25,2024-11-18,14:07:27,SELL,Market,NSE,124,2265.43,280913.32,20.0,280.91,281214.23,COMPLETED,572907
3767,1504,148,2024-11-18,14:07:33,SELL,Market,BSE,101,1564.98,158062.98,20.0,158.06,158241.04,COMPLETED,503767
62864,4961,31,2024-11-18,14:09:27,BUY,Limit,NSE,486,3628.37,1763387.82,20.0,1763.39,1765171.21,COMPLETED,562864
60609,2703,63,2024-11-18,14:10:16,BUY,Market,BSE,20,3203.58,64071.6,19.22,64.07,64154.89,COMPLETED,560609
85597,1527,42,2024-11-18,14:11:14,SELL,Limit,BSE,320,1501.85,480592.0,20.0,480.59,481092.59,COMPLETED,585597
87432,3463,184,2024-11-18,14:11:58,SELL,Market,NSE,46,3927.37,180659.02,20.0,180.66,180859.68,COMPLETED,587432
66150,4370,134,2024-11-18,14:18:57,SELL,Market,NSE,231,3609.56,833808.36,20.0,833.81,834662.17,COMPLETED,566150
3710,3220,288,2024-11-18,14:20:06,SELL,Market,NSE,379,703.55,266645.45,20.0,266.65,266932.1,COMPLETED,503710
30479,4322,25,2024-11-18,14:21:37,BUY,Market,NSE,147,2220.78,326454.66,20.0,326.45,326801.11,COMPLETED,530479
78502,43,67,2024-11-18,14:23:02,BUY,Market,NSE,310,3289.02,1019596.2,20.0,1019.6,1020635.8,COMPLETED,578502
33085,3764,33,2024-11-18,14:23:26,SELL,Limit,NSE,430,3020.28,1298720.4,20.0,1298.72,1300039.12,COMPLETED,533085
72621,2366,273,2024-11-18,14:24:26,SELL,Limit,BSE,100,104.61,10461.0,5.0,10.46,10476.46,COMPLETED,572621
68436,3550,221,2024-11-18,14:27:48,SELL,Limit,NSE,404,1091.61,441010.44,20.0,441.01,441471.45,COMPLETED,568436
6447,1939,278,2024-11-18,14:30:32,SELL,Market,BSE,251,1261.62,316666.62,20.0,316.67,317003.29,COMPLETED,506447
85228,2609,148,2024-11-18,14:30:57,SELL,Limit,BSE,331,1500.71,496735.01,20.0,496.74,497251.75,COMPLETED,585228
1262,3247,236,2024-11-18,14:31:24,BUY,Market,NSE,412,242.85,100054.2,20.0,100.05,100174.25,COMPLETED,501262
94508,1821,139,2024-11-18,14:35:00,SELL,Stop-Loss,BSE,473,1310.44,619838.12,20.0,619.84,620477.96,COMPLETED,594508
70600,2247,295,2024-11-18,14:37:48,SELL,Market,NSE,11,1204.56,13250.16,5.0,13.25,13268.41,COMPLETED,570600
45987,3550,78,2024-11-18,14:38:17,SELL,Market,BSE,83,435.71,36163.93,10.85,36.16,36210.94,COMPLETED,545987
13278,4569,148,2024-11-18,14:42:58,BUY,Market,BSE,377,1521.8,573718.6,20.0,573.72,574312.32,COMPLETED,513278
68026,3200,176,2024-11-18,14:49:28,BUY,Limit,NSE,367,1926.92,707179.64,20.0,707.18,707906.82,COMPLETED,568026
37083,3603,195,2024-11-18,14:50:33,SELL,Limit,NSE,163,3451.42,562581.46,20.0,562.58,563164.04,COMPLETED,537083
88996,2905,110,2024-11-18,14:51:07,BUY,Limit,NSE,475,867.67,412143.25,20.0,412.14,412575.39,COMPLETED,588996
6478,3433,117,2024-11-18,14:52:55,SELL,Market,NSE,380,925.1,351538.0,20.0,351.54,351909.54,COMPLETED,506478
77109,1413,234,2024-11-18,14:53:44,SELL,Market,BSE,418,3438.26,1437192.68,20.0,1437.19,1438649.87,COMPLETED,577109
10206,4146,7,2024-11-18,14:53:59,BUY,Market,BSE,119,400.63,47674.97,14.3,47.67,47736.94,COMPLETED,510206
54229,1030,82,2024-11-18,14:56:21,SELL,Limit,NSE,398,3639.27,1448429.46,20.0,1448.43,1449897.89,COMPLETED,554229
1523,1762,212,2024-11-18,14:57:57,BUY,Stop-Loss,BSE,94,2484.76,233567.44,20.0,233.57,233821.01,COMPLETED,501523
73032,4155,108,2024-11-19,09:02:49,SELL,Market,NSE,396,2458.68,973637.28,20.0,973.64,974630.92,COMPLETED,573032
84906,1347,185,2024-11-19,09:05:42,BUY,Market,NSE,19,1147.76,21807.44,6.54,21.81,21835.79,COMPLETED,584906
69424,4105,2,2024-11-19,09:07:31,SELL,Limit,NSE,122,4040.57,492949.54,20.0,492.95,493462.49,FAILED,
2069,1939,173,2024-11-19,09:07:33,BUY,Market,BSE,79,619.4,48932.6,14.68,48.93,48996.21,COMPLETED,502069
65746,3360,247,2024-11-19,09:10:38,BUY,Limit,NSE,129,3343.54,431316.66,20.0,431.32,431767.98,COMPLETED,565746
75986,1042,103,2024-11-19,09:12:30,SELL,Market,NSE,331,676.1,223789.1,20.0,223.79,224032.89,CANCELLED,
17985,4185,250,2024-11-19,09:12:38,SELL,Market,BSE,156,2395.29,373665.24,20.0,373.67,374058.91,COMPLETED,517985
77341,2397,300,2024-11-19,09:12:42,SELL,Market,NSE,351,907.19,318423.69,20.0,318.42,318762.11,COMPLETED,577341
32598,280,56,2024-11-19,09:18:41,SELL,Market,NSE,422,1322.18,557959.96,20.0,557.96,558537.92,COMPLETED,532598
86451,88,229,2024-11-19,09:18:44,BUY,Stop-Loss,BSE,401,3441.95,1380221.95,20.0,1380.22,1381622.17,CANCELLED,
54500,1389,76,2024-11-19,09:23:58,SELL,Limit,NSE,423,2210.02,934838.46,20.0,934.84,935793.3,COMPLETED,554500
1783,1328,16,2024-11-19,09:26:14,BUY,Market,BSE,185,208.02,38483.7,11.55,38.48,38533.73,COMPLETED,501783
33161,3909,75,2024-11-19,09:27:19,SELL,Limit,NSE,162,1736.46,281306.52,20.0,281.31,281607.83,COMPLETED,533161
52239,3345,167,2024-11-19,09:29:13,BUY,Market,BSE,48,746.91,35851.68,10.76,35.85,35898.29,PENDING,
99344,4185,130,2024-11-19,09:29:40,BUY,Market,NSE,288,876.21,252348.48,20.0,252.35,252620.83,COMPLETED,599344
135,3525,49,2024-11-19,09:31:30,SELL,Market,BSE,298,399.14,118943.72,20.0,118.94,119082.66,FAILED,
22284,2441,203,2024-11-19,09:32:34,SELL,Limit,BSE,477,561.15,267668.55,20.0,267.67,267956.22,COMPLETED,522284
52583,3628,116,2024-11-19,09:35:26,SELL,Limit,BSE,369,3105.98,1146106.62,20.0,1146.11,1147272.73,COMPLETED,552583
55374,2940,107,2024-11-19,09:37:36,SELL,Market,NSE,8,3139.16,25113.28,7.53,25.11,25145.92,PENDING,
78020,3550,14,2024-11-19,09:40:26,SELL,Market,NSE,453,815.17,369272.01,20.0,369.27,369661.28,COMPLETED,578020
91440,4351,74,2024-11-19,09:41:30,SELL,Market,NSE,192,3892.77,747411.84,20.0,747.41,748179.25,PENDING,
